SMILES,tg,MinAbsEStateIndex,MolWt,HeavyAtomMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_LOGPHI,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0v,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,SMR_VSA10,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA2,VSA_EState2,VSA_EState4,VSA_EState6,VSA_EState8,FractionCSP3,HeavyAtomCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,RingCount,MolMR,fr_NH0,fr_amide,fr_aniline,fr_benzene,fr_bicyclic,fr_imide,num_CH3,num_CH2,num_CH,num_C,num_OH,num_COC,num_OC,num_N,num_Hal,num_double_bonds
C=C(C)C(=O)OCCCCCCCCCCCC,218.0,1.799152169,254.414,224.174,106,0.332602812,-0.462354375,0.462354375,0.332602812,1.111111111,1.722222222,2.277777778,-5.2e-16,-2.69e-16,-2.01e-16,-2.11e-16,-1.169987816,7.379045926,1240.164732,8.816496581,4.112372436,2.116581624,2.116581624,0.961383921,0.961383921,0.398410924,0.398410924,-0.79,2.117751329,5.969305288,77.43303325,12.10414349,0.0,0.0,12.10414349,0.0,0.0,102.0654673,0.0,12.31942008,-1.870517975,0.0,-14.13576708,0.8125,18,0,0,0,0,0,77.617,0,0,0,0,0,0,2,12,0,2,0,1,1,0,0,2
C=Cc1ccncc1,415.0,0.361111111,105.14,98.084,40,0.084000088,-0.264692654,0.264692654,0.084000088,1.875,2.625,3.25,10.33050257,-0.006470676,-4.84e-16,1.54873595,-0.519218518,3.608326376,409.2051078,3.947213595,1.947213595,1.085410197,1.085410197,0.598606798,0.598606798,0.289405948,0.289405948,-1.11,1.238925866,6.052071746,0.0,36.52511829,0.0,0.0,30.9616668,0.0,6.052071746,37.01373854,5.563451492,3.305034014,-0.361111111,-1.647777778,-0.859259259,0.0,8,0,0,0,1,1,34.328,1,0,0,0,0,0,0,1,1,5,0,0,0,0,0,1
C=CO,333.7244431,0.736111111,44.053,40.021,18,0.292083182,-0.516216209,0.516216209,0.292083182,3.333333333,4.333333333,4.333333333,-0.059877306,-0.631968091,-0.596029684,-0.237465607,-0.794053667,3.7174113,83.69058447,1.40824829,0.454124145,0.102062073,0.102062073,0.0,0.0,0.0,0.0,-0.46,0.196270771,0.0,0.0,12.76917105,0.0,0.0,12.76917105,0.0,1.431199657,12.76917105,0.0,0.0,0.0,0.0,-0.782407407,0.0,3,0,0,0,0,0,12.8258,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
C=COCCCCCC,209.0,1.374011283,128.215,112.087,54,0.103003767,-0.501818492,0.501818492,0.103003767,1.888888889,2.888888889,3.666666667,-1.84e-15,-0.194095488,-0.027321179,-3.65e-16,-1.148334259,6.254530967,522.7430298,4.40824829,1.90824829,0.806186218,0.806186218,0.340593109,0.340593109,0.139046554,0.139046554,-0.46,0.87616852,0.0,32.34359172,12.76917105,0.0,0.0,12.76917105,0.0,0.0,51.67174802,0.0,0.0,0.0,0.0,-8.913079754,0.75,9,0,0,0,0,0,40.291,0,0,0,0,0,0,1,6,1,0,0,1,0,0,0,1
C=COCC,254.0,1.075810185,72.107,64.043,30,0.103003488,-0.502106752,0.502106752,0.103003488,3.0,4.0,4.6,-7.16e-16,-0.194348052,-0.027321974,-7.35e-17,-1.056119805,4.628902367,210.6741414,2.40824829,0.90824829,0.306186218,0.306186218,0.102062073,0.102062073,0.025515518,0.025515518,-0.46,0.427219197,0.0,6.851892117,12.76917105,0.0,0.0,12.76917105,0.0,0.0,26.18004841,0.0,0.0,0.0,0.0,-7.166898148,0.5,5,0,0,0,0,0,21.823,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,1
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1.O=C(O)O,423.0,0.920145631,290.315,272.171,112,0.502755943,-0.507966636,0.507966636,0.502755943,0.952380952,1.380952381,1.619047619,10.61070166,2.33e-16,0.057972255,1.196195717,-1.03146502,1.13e-06,1088.452796,10.04124145,5.020620726,3.40824829,3.40824829,1.954124145,1.954124145,1.102062073,1.102062073,-2.69,4.161309158,6.15536563,19.1187747,59.46625264,11.49902367,0.0,48.33934966,0.0,2.862399314,96.23941664,0.0,9.361111111,-6.09909486,-9.209551629,-7.555779951,0.1875,21,0,0,2,2,2,78.9952,0,0,0,2,0,0,2,0,0,14,4,0,1,0,0,1
C=COC,250.8923841,0.944444444,58.08,52.032,24,0.102986499,-0.504985275,0.504985275,0.102986499,3.0,4.0,4.25,1.54e-33,-0.209072636,-0.029265247,-3.33e-17,-0.954672276,4.055712041,141.5621435,1.90824829,0.65824829,0.204124145,0.204124145,0.051031036,0.051031036,0.0,0.0,-0.46,0.31315183,0.0,0.0,12.76917105,0.0,0.0,12.76917105,0.0,0.0,19.80712351,0.0,0.0,0.0,0.0,-0.948032407,0.333333333,4,0,0,0,0,0,17.206,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
Cc1c[c]cc(C)c1[O],482.0,0.756481481,120.151,112.087,46,0.183964883,-0.2893672,0.2893672,0.183964883,1.555555556,2.111111111,2.555555556,10.18208609,-7.37e-17,5.57e-17,0.357611177,-0.945912499,3.671775056,406.0591177,4.40824829,2.204124145,1.454124145,1.454124145,0.829124145,0.829124145,0.394781036,0.394781036,-0.98,1.5400101,0.0,13.70378423,29.27810747,5.749511833,0.0,12.08483742,0.0,0.0,42.66503647,0.0,0.0,-1.80625,0.461666667,-5.781018519,0.25,9,0,0,1,1,1,34.8845,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,0
O=C1OCCOC(=O)c2cccc1c2,324.0,0.863034769,192.17,184.106,72,0.337769248,-0.45846544,0.45846544,0.337769248,1.142857143,1.642857143,2.142857143,11.93835446,1.91e-16,0.098838192,2.562340723,-0.932831049,2.842842627,643.6523201,6.632993162,3.474744871,2.233163248,2.233163248,1.362372436,1.362372436,0.784300587,0.784300587,-1.84,3.382444174,11.93861058,0.0,35.29657781,0.0,0.0,24.16967483,0.0,0.0,60.35315888,0.0,23.83704932,-1.815694444,-3.599958428,-6.786261338,0.2,14,1,1,1,1,2,47.007,0,0,0,1,2,0,0,2,0,8,0,2,2,0,0,2
C=CSC,272.0,0.236111111,74.148,68.1,24,0.069059997,-0.13818577,0.13818577,0.069059997,3.0,4.0,4.25,-6.88e-16,-0.059192092,-8.5e-18,-1.25e-17,-0.857177061,4.055712041,141.5621435,2.724744871,1.474744871,0.204124145,0.612372436,0.051031036,0.153093109,0.0,0.0,0.09,0.47262044,11.76188495,0.0,11.91514269,0.0,0.0,11.91514269,0.0,0.0,18.09906679,11.76188495,0.0,0.0,0.0,-0.762847222,0.333333333,4,0,0,0,0,0,23.712,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
C=COC(=O)CC,283.0,1.148433485,100.117,92.053,40,0.309787971,-0.435127799,0.435127799,0.309787971,2.714285714,3.571428571,4.142857143,1.48e-16,-7.17e-17,-6.13e-18,-3.93e-17,-1.047002337,4.82778096,285.8973792,3.316496581,1.362372436,0.616581624,0.616581624,0.245790812,0.245790812,0.07186437,0.07186437,-0.79,0.965965046,5.969305288,13.22481702,12.76917105,0.0,0.0,12.76917105,0.0,0.0,31.96329336,0.0,10.94826389,0.0,0.0,-4.376031746,0.4,7,0,0,0,0,0,26.58,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,2
C=COC=O,304.9967284,0.907407407,72.063,68.031,28,0.297386083,-0.437354147,0.437354147,0.297386083,2.4,3.2,3.4,11.26296563,-0.114187092,-0.022185558,4.53e-17,-0.539392798,3.921168042,147.8917376,2.316496581,0.862372436,0.287457479,0.287457479,0.092697703,0.092697703,0.020833333,0.020833333,-0.79,0.83449095,6.448272504,0.0,12.76917105,0.0,0.0,12.76917105,0.0,0.0,19.21744355,0.0,9.682222222,0.0,0.0,-0.920740741,0.0,5,0,0,0,0,0,17.346,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,2
C=C(C)C(=O)OC(C)(C)C,383.6318448,1.587476379,142.198,128.086,58,0.333126304,-0.456627419,0.456627419,0.333126304,1.7,2.4,2.8,-6.18e-18,-1.12e-16,-2.19e-16,-7.41e-17,-1.102293072,6.481410715,474.8143311,4.816496581,2.112372436,1.445705769,1.445705769,0.449914957,0.449914957,0.190077591,0.190077591,-0.79,1.258487271,5.969305288,33.00861928,12.10414349,0.0,0.0,12.10414349,0.0,0.0,51.08206806,0.0,11.95689815,-5.666319444,0.0,-16.66131755,0.625,10,0,0,0,0,0,40.659,0,0,0,0,0,0,4,1,0,3,0,1,1,0,0,2
C=C(C)C(=O)OCCCl,365.0,1.354359568,148.589,139.517,52,0.33264463,-0.461085538,0.461085538,0.33264463,2.222222222,3.0,3.444444444,2.25e-15,-4.31e-17,-9.45e-20,1.64e-17,-0.936825672,5.277629399,362.2346001,4.95039,2.179319145,0.961072742,1.150054979,0.386428722,0.463580397,0.116667807,0.155243644,-0.5,1.756198347,17.57024518,6.851892117,12.10414349,0.0,0.0,12.10414349,0.0,0.0,37.31643286,0.0,11.34825617,-1.354359568,0.0,-7.825247229,0.5,9,0,0,0,0,0,36.493,0,0,0,0,0,0,1,3,0,2,0,1,1,0,1,2
C=C(C)C(=O)Oc1ccccc1,389.6379875,0.705501845,162.188,152.108,62,0.338008168,-0.42319847,0.42319847,0.338008168,1.666666667,2.416666667,3.0,10.46802794,-1.17e-16,4.76e-17,0.629022061,-0.936466627,3.383675228,627.6466948,5.816496581,2.862372436,1.718643696,1.718643696,0.875945993,0.875945993,0.433290812,0.433290812,-1.57,2.222137665,5.969305288,6.851892117,42.31623703,5.749511833,4.736862954,42.31623703,0.0,0.0,60.88694627,0.0,11.79665675,-1.250637755,-3.898211596,-4.415880036,0.1,12,0,0,1,1,1,46.891,0,0,0,1,0,0,1,1,0,8,0,0,1,0,0,2
C[C@H](O)C(=O)O,328.0604241,1.752314815,90.078,84.03,36,0.33172308,-0.479335599,0.479335599,0.33172308,2.5,3.333333333,3.5,6.19e-15,-1.17e-17,-1.3e-16,-1.49e-16,-1.041221137,4.803303309,177.3673488,2.724744871,1.112372436,0.616581624,0.616581624,0.185395406,0.185395406,0.0,0.0,-0.57,0.979577193,5.969305288,12.93191014,0.0,0.0,0.0,0.0,0.0,1.431199657,18.90121543,0.0,10.50923611,0.0,0.0,-3.159837963,0.666666667,6,0,0,0,0,0,19.3166,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,1
C=CC=C,198.0289214,0.694444444,54.092,48.044,22,0.061621857,-0.099086737,0.099086737,0.061621857,1.75,2.25,2.5,-0.073937846,-0.589539618,-0.536826713,-0.205869142,-0.546291092,4.708295227,159.9244972,2.0,0.75,0.25,0.25,0.0625,0.0625,0.0,0.0,-0.52,0.297639729,0.0,0.0,25.16622142,0.0,0.0,25.16622142,0.0,0.0,25.16622142,0.0,0.0,0.0,-1.388888889,-1.690740741,0.0,4,0,0,0,0,0,20.394,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2
C=C(C)C(=O)OC(C)C,336.3942015,1.487561413,128.171,116.075,52,0.332859164,-0.459632716,0.459632716,0.332859164,2.0,2.777777778,3.222222222,2.47e-32,-1.49e-16,-1.22e-16,-3.8e-17,-1.085542725,5.817732925,419.9929699,4.316496581,1.862372436,1.093643696,1.093643696,0.398883921,0.398883921,0.143728739,0.143728739,-0.79,1.15653547,5.969305288,26.63569438,12.10414349,0.0,0.0,12.10414349,0.0,0.0,44.70914316,0.0,11.64023148,-1.506828704,0.0,-11.97737528,0.571428571,9,0,0,0,0,0,36.042,0,0,0,0,0,0,3,1,1,2,0,1,1,0,0,2
C=CC=CC,210.0710179,0.860069444,68.119,60.055,28,0.061900278,-0.099077127,0.099077127,0.061900278,2.4,3.4,4.0,-0.072021114,-0.554584197,-0.505591649,-0.198176374,-0.950448805,5.181538148,252.1981765,2.5,1.0,0.375,0.375,0.125,0.125,0.03125,0.03125,-0.52,0.411673324,0.0,6.851892117,24.6872542,0.0,0.0,24.6872542,0.0,0.0,31.53914632,0.0,0.0,0.0,-2.781828704,-3.738194444,0.2,5,0,0,0,0,0,25.011,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2
C=C(C)C(=O)OCC(C)C,324.4625167,1.547085223,142.198,128.086,58,0.332612634,-0.462081107,0.462081107,0.332612634,2.1,2.9,3.4,-5.13e-17,-2.38e-16,-5.94e-17,-3.16e-17,-1.124845816,6.099043422,502.3632062,4.816496581,2.112372436,1.241581624,1.241581624,0.449914957,0.449914957,0.148410924,0.148410924,-0.79,1.258487271,5.969305288,20.55567635,12.10414349,0.0,0.0,12.10414349,0.0,0.0,51.08206806,0.0,11.77679611,-1.578880858,0.0,-16.45335412,0.625,10,0,0,0,0,0,40.611,0,0,0,0,0,0,3,2,1,2,0,1,1,0,0,2
C=CC(=O)OCCCCCCCC,208.0,1.494326514,184.279,164.119,76,0.329637877,-0.46254618,0.46254618,0.329637877,1.615384615,2.384615385,3.153846154,-4.7e-16,-3.28e-16,-1.91e-16,-1.63e-16,-1.15950722,6.705998644,784.322945,6.316496581,2.862372436,1.366581624,1.366581624,0.609321848,0.609321848,0.247895406,0.247895406,-0.79,1.575213234,5.969305288,45.08944153,12.58311071,0.0,0.0,12.58311071,0.0,0.0,70.20084276,0.0,11.64479537,0.0,-1.587238249,-9.600074256,0.727272727,13,0,0,0,0,0,54.532,0,0,0,0,0,0,1,8,1,1,0,1,1,0,0,2
C=CCCCCC,223.6071985,1.422111206,98.189,84.077,42,0.056959607,-0.103082979,0.103082979,0.056959607,2.142857143,3.142857143,3.857142857,-0.080094864,-0.692182532,-0.636501476,-0.243751209,-1.139074617,6.203826317,421.0937019,3.5,1.5,0.625,0.625,0.25,0.25,0.09375,0.09375,-0.26,0.569887833,0.0,32.34359172,12.58311071,0.0,0.0,12.58311071,0.0,0.0,44.92670243,0.0,0.0,0.0,-1.516002929,-5.00882346,0.714285714,7,0,0,0,0,0,34.339,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,1
C=CCC,233.5313874,1.114699074,56.108,48.044,24,0.056949179,-0.103093227,0.103093227,0.056949179,3.25,4.25,4.5,-0.080249616,-0.714000335,-0.651667275,-0.244013612,-1.056093317,5.00762049,193.593625,2.0,0.75,0.25,0.25,0.0625,0.0625,0.0,0.0,-0.26,0.243424432,0.0,13.22481702,12.58311071,0.0,0.0,12.58311071,0.0,0.0,25.80792773,0.0,0.0,0.0,-1.122685185,-4.11724537,0.5,4,0,0,0,0,0,20.488,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1
C=CC(C)C,323.0,1.280324074,70.135,60.055,30,0.057236126,-0.10282411,0.10282411,0.057236126,2.6,3.4,3.6,-0.073551935,-0.555302923,-0.527317214,-0.221918877,-1.091984231,5.772015101,248.5177852,2.5,1.0,0.5,0.5,0.125,0.125,0.0,0.0,-0.26,0.351194803,0.0,13.70378423,12.58311071,0.0,0.0,12.58311071,0.0,0.0,32.18085263,0.0,0.0,0.0,-1.331018519,-7.858333333,0.6,5,0,0,0,0,0,25.035,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1
NCCCCCCCCCC(=O)O,315.6663144,0.996002913,187.283,166.115,78,0.302839557,-0.48123039,0.48123039,0.302839557,1.230769231,1.846153846,2.461538462,-7.36e-16,-1.76e-16,-1.87e-16,-2.79e-16,-1.148865008,7.041435252,771.5157898,6.263710176,2.881855088,1.399260877,1.399260877,0.595463772,0.595463772,0.266481886,0.266481886,-0.57,1.544079624,5.969305288,50.98339921,0.0,0.0,5.719716976,0.0,2.823684157,1.431199657,69.16928116,0.0,11.49226031,-0.996002913,0.0,-3.990415353,0.9,13,0,0,0,0,0,53.6262,0,0,0,0,0,0,0,9,0,1,1,0,1,1,0,1
NCCCCCCCCCCC(=O)O,319.7610113,1.022788531,201.31,178.126,84,0.302839557,-0.48123039,0.48123039,0.302839557,1.142857143,1.714285714,2.285714286,-5.07e-16,-2.24e-16,-2.2e-16,-2.97e-16,-1.154289256,7.190917573,860.7537241,6.763710176,3.131855088,1.524260877,1.524260877,0.657963772,0.657963772,0.297731886,0.297731886,-0.57,1.653011844,5.969305288,57.35632411,0.0,0.0,5.719716976,0.0,2.823684157,1.431199657,75.54220606,0.0,11.5474626,-1.022788531,0.0,-4.037263219,0.909090909,14,0,0,0,0,0,58.2432,0,0,0,0,0,0,0,10,0,1,1,0,1,1,0,1
NCCCCCCCCCCCC(=O)O,310.9967914,1.046154522,215.337,190.137,90,0.302839557,-0.48123039,0.48123039,0.302839557,1.066666667,1.6,2.133333333,-3.8e-16,-2.79e-16,-2.38e-16,-4.02e-16,-1.158534918,7.322614971,951.4461511,7.263710176,3.381855088,1.649260877,1.649260877,0.720463772,0.720463772,0.328981886,0.328981886,-0.57,1.762290855,5.969305288,63.72924901,0.0,0.0,5.719716976,0.0,2.823684157,1.431199657,81.91513096,0.0,11.59518846,-1.046154522,0.0,-4.077521571,0.916666667,15,0,0,0,0,0,62.8602,0,0,0,0,0,0,0,11,0,1,1,0,1,1,0,1
C=C(C)C#N,391.3262148,0.770833333,67.091,62.051,26,0.09373747,-0.192828415,0.192828415,0.09373747,2.6,3.4,3.4,1.49e-15,-9.76e-17,-2.1900000000000001e-32,1.2e-32,-0.936620861,4.775951908,190.6739404,2.447213595,0.973606798,0.486803399,0.486803399,0.111803399,0.111803399,0.0,0.0,-0.77,0.651546988,0.0,6.851892117,12.10414349,6.069221313,0.0,12.10414349,0.0,0.0,18.95603561,0.0,0.0,-0.770833333,1.283564815,-3.559606481,0.25,5,0,0,0,0,0,20.427,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1
C=CCCCC,223.0,1.342391818,84.162,72.066,36,0.056959606,-0.10308298,0.10308298,0.056959606,2.5,3.5,4.166666667,-0.080145475,-0.693866705,-0.637478005,-0.243766289,-1.124817586,5.883438501,342.0693612,3.0,1.25,0.5,0.5,0.1875,0.1875,0.0625,0.0625,-0.26,0.460211714,0.0,25.97066682,12.58311071,0.0,0.0,12.58311071,0.0,0.0,38.55377753,0.0,0.0,0.0,-1.416087963,-4.792443783,0.666666667,6,0,0,0,0,0,29.722,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1
C=CC(=O)OCCC,229.6647352,1.259032502,114.144,104.064,46,0.329637706,-0.462557234,0.462557234,0.329637706,2.5,3.375,4.0,-6.96e-18,-1.33e-16,-1.46e-16,-8.06e-17,-1.098974165,5.218083315,363.0544192,3.816496581,1.612372436,0.741581624,0.741581624,0.296821848,0.296821848,0.097379888,0.097379888,-0.79,1.058162668,5.969305288,13.22481702,12.58311071,0.0,0.0,12.58311071,0.0,0.0,38.33621826,0.0,11.07580546,0.0,-1.305354781,-8.185096608,0.5,8,0,0,0,0,0,31.447,0,0,0,0,0,0,1,3,1,1,0,1,1,0,0,2
C=CC(=O)OCCCCCC,215.6661509,1.422743874,156.225,140.097,64,0.329637877,-0.46254618,0.46254618,0.329637877,1.909090909,2.818181818,3.545454545,-1.43e-16,-2.53e-16,-1.58e-16,-1.13e-16,-1.148029809,6.240943962,609.8707128,5.316496581,2.362372436,1.116581624,1.116581624,0.484321848,0.484321848,0.185395406,0.185395406,-0.79,1.362697036,5.969305288,32.34359172,12.58311071,0.0,0.0,12.58311071,0.0,0.0,57.45499296,0.0,11.48505019,0.0,-1.503640912,-9.21515384,0.666666667,11,0,0,0,0,0,45.298,0,0,0,0,0,0,1,6,1,1,0,1,1,0,0,2
C=CC(=O)OC(C)CC,253.0,1.358947468,128.171,116.075,52,0.329904204,-0.459540972,0.459540972,0.329904204,2.555555556,3.444444444,4.0,-5.82e-17,-1.2e-16,-9.72e-17,-4.09e-17,-1.111489082,5.954254583,441.5027449,4.316496581,1.862372436,0.968643696,0.968643696,0.410352885,0.410352885,0.143728739,0.143728739,-0.79,1.15653547,5.969305288,26.15672716,12.58311071,0.0,0.0,12.58311071,0.0,0.0,44.70914316,0.0,11.39247213,0.0,-1.433132559,-8.659392243,0.571428571,9,0,0,0,0,0,36.042,0,0,0,0,0,0,2,2,2,1,0,1,1,0,0,2
C=CCCC,227.8919027,1.242476852,70.135,60.055,30,0.056959435,-0.103083151,0.103083151,0.056959435,2.8,3.8,4.4,-0.080193819,-0.698552855,-0.64050872,-0.243795693,-1.100817331,5.492656712,266.0275602,2.5,1.0,0.375,0.375,0.125,0.125,0.03125,0.03125,-0.26,0.351194803,0.0,19.59774192,12.58311071,0.0,0.0,12.58311071,0.0,0.0,32.18085263,0.0,0.0,0.0,-1.288310185,-4.508101852,0.6,5,0,0,0,0,0,25.105,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1
C=CC(=O)OCC(C)C,245.9631117,1.33875189,128.171,116.075,52,0.329647699,-0.462272912,0.462272912,0.329647699,2.444444444,3.222222222,3.777777778,0.0,-1.85e-16,-1.54e-16,-1.35e-16,-1.124865704,5.849839769,425.5027449,4.316496581,1.862372436,0.991581624,0.991581624,0.347852885,0.347852885,0.122895406,0.122895406,-0.79,1.15653547,5.969305288,13.70378423,12.58311071,0.0,0.0,12.58311071,0.0,0.0,44.70914316,0.0,11.30242111,0.0,-1.405269747,-12.51958381,0.571428571,9,0,0,0,0,0,35.994,0,0,0,0,0,0,2,2,2,1,0,1,1,0,0,2
C=COC(C)CC,253.0,1.303502929,100.161,88.065,42,0.10302085,-0.498961206,0.498961206,0.10302085,2.714285714,3.714285714,4.285714286,-3.23e-16,-0.160137291,-0.02278703,-1.45e-16,-1.112847889,5.919250016,359.3963478,3.40824829,1.40824829,0.65824829,0.65824829,0.266624145,0.266624145,0.076546554,0.076546554,-0.46,0.652436275,0.0,26.15672716,12.76917105,0.0,0.0,12.76917105,0.0,0.0,38.92589821,0.0,0.0,0.0,0.0,-8.358763228,0.666666667,7,0,0,0,0,0,31.035,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1
O=C1CCCCCCCCC(=O)OCCO1,243.0,2.725861192,228.288,208.128,92,0.305402933,-0.462043958,0.462043958,0.305402933,0.75,1.125,1.5625,2.15e-16,-1.52e-16,-1.52e-16,-1.15e-17,-1.139337468,4.199084951,845.6582863,7.632993162,3.724744871,1.983163248,1.983163248,0.97074829,0.97074829,0.474957479,0.474957479,-1.06,2.378101264,11.93861058,50.98339921,0.0,0.0,0.0,0.0,0.0,0.0,76.03998027,0.0,24.69758299,0.0,0.0,-8.564606009,0.833333333,16,1,1,0,0,1,58.854,0,0,0,0,0,0,0,10,0,2,0,2,2,0,0,2
O=C([O-])c1ccc(O)cc1,420.0,0.615740741,137.114,132.074,52,0.293092075,-0.544815082,0.544815082,0.293092075,1.6,2.2,2.6,12.90284395,0.660291278,0.722644148,2.880028156,-0.750970025,3.662801826,402.1192129,4.724744871,2.362372436,1.491581624,1.491581624,0.806186218,0.806186218,0.403093109,0.403093109,-1.51,2.617263366,5.969305288,0.0,29.73312632,5.749511833,5.106527395,24.16967483,0.0,0.0,41.45194344,0.0,10.54119709,-0.841851852,-3.021388889,0.0,0.0,10,0,0,1,1,1,32.4373,0,0,0,1,0,0,0,0,0,7,1,0,1,0,0,1
C=CCCCC(C)C,239.0,1.501830593,112.216,96.088,48,0.056959608,-0.103082978,0.103082978,0.056959608,2.25,3.125,3.75,-0.078100256,-0.632767238,-0.607803015,-0.24365966,-1.153833188,6.737001258,485.1509021,4.0,1.75,0.875,0.875,0.3125,0.3125,0.125,0.125,-0.26,0.67995447,0.0,32.82255894,12.58311071,0.0,0.0,12.58311071,0.0,0.0,51.29962733,0.0,0.0,0.0,-1.615917895,-9.248171769,0.75,8,0,0,0,0,0,38.886,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,1
C=COCC(C)C,251.0,1.275640117,100.161,88.065,42,0.103004044,-0.501550993,0.501550993,0.103004044,2.571428571,3.428571429,4.0,-2.72e-15,-0.193566726,-0.027319919,-4.59e-16,-1.125799762,5.851796956,343.3963478,3.40824829,1.40824829,0.681186218,0.681186218,0.204124145,0.204124145,0.076546554,0.076546554,-0.46,0.652436275,0.0,13.70378423,12.76917105,0.0,0.0,12.76917105,0.0,0.0,38.92589821,0.0,0.0,0.0,0.0,-12.04704034,0.666666667,7,0,0,0,0,0,30.987,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1
C=CC(=O)OC(C)CCCCC,235.0,1.52265884,170.252,152.108,70,0.329904375,-0.459529882,0.459529882,0.329904375,2.083333333,3.0,3.666666667,-4.84e-16,-2.54e-16,-1.41e-16,-7.47e-17,-1.149330078,6.852426344,694.7361084,5.816496581,2.612372436,1.343643696,1.343643696,0.597852885,0.597852885,0.262994257,0.262994257,-0.79,1.468422142,5.969305288,45.27550187,12.58311071,0.0,0.0,12.58311071,0.0,0.0,63.82791786,0.0,11.80171686,0.0,-1.63141869,-9.456700751,0.7,12,0,0,0,0,0,49.893,0,0,0,0,0,0,2,5,2,1,0,1,1,0,0,2
C[CH]CCCC(C)C([O])=O,240.0,1.907301115,142.198,128.086,58,0.357841749,-0.247152229,0.357841749,0.247152229,2.1,2.9,3.4,-1.49e-16,-2.02e-16,-2.5e-16,-9.07e-17,-1.093250794,6.498798754,489.9833598,4.816496581,2.15824829,1.162457479,1.162457479,0.516624145,0.516624145,0.176031036,0.176031036,-0.53,1.345583506,5.969305288,32.82255894,6.396873262,0.0,0.0,0.0,0.0,0.0,51.08269517,0.0,11.10244957,0.0,0.0,-7.486101663,0.75,10,0,0,0,0,0,38.6825,0,0,0,0,0,0,2,3,2,1,0,0,1,0,0,1
[CH2]C(C[O])(CCl)CCl,265.0,1.645833333,155.024,146.96,48,0.09009368,-0.236036212,0.236036212,0.09009368,1.75,2.25,2.25,2.66e-15,-2.63e-16,5.41e-17,3.35e-16,-0.895200252,6.052658863,214.5858596,5.176035129,2.338017564,1.041044309,1.419008782,0.436566464,1.003513173,0.05643298,0.276441798,0.54,2.010474335,23.20187978,0.0,6.875840478,0.0,0.0,0.0,0.0,0.0,30.51402964,0.0,0.0,-3.462191358,0.0,-5.518518519,0.8,8,0,0,0,0,0,34.7835,0,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0
C=CC(=O)OC(CC)CC,257.0,1.438666856,142.198,128.086,58,0.329914165,-0.459257187,0.459257187,0.329914165,2.2,2.9,3.4,-5.3e-17,-4.38e-16,-3.72e-16,-9.21e-17,-1.122792737,6.467728299,495.8729812,4.816496581,2.112372436,1.093643696,1.093643696,0.523883921,0.523883921,0.200494257,0.200494257,-0.79,1.258487271,5.969305288,32.52965206,12.58311071,0.0,0.0,12.58311071,0.0,0.0,51.08206806,0.0,11.61908777,0.0,-1.533047525,-8.985702475,0.625,10,0,0,0,0,0,40.659,0,0,0,0,0,0,2,3,2,1,0,1,1,0,0,2
C=CCCC(C)C,259.0,1.442306784,98.189,84.077,42,0.056959778,-0.103082808,0.103082808,0.056959778,2.428571429,3.285714286,3.857142857,-0.078174102,-0.626245898,-0.598783337,-0.243542176,-1.144006011,6.497092478,403.5839269,3.5,1.5,0.75,0.75,0.25,0.25,0.09375,0.09375,-0.26,0.569887833,0.0,26.44963404,12.58311071,0.0,0.0,12.58311071,0.0,0.0,44.92670243,0.0,0.0,0.0,-1.543865741,-8.915327381,0.714285714,7,0,0,0,0,0,34.269,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1
